,model_name,model_year,kms_driven,mileage,power,price,company,engine
2194,Royal Enfield,2014,23000.0,25.0,27.2,125000.0,Royal,500.0
2195,Suzuki Gixxer,2017,31000.0,40.0,14.6,53300.0,Suzuki,150.0
2196,Royal Enfield,2009,19026.0,37.0,19.8,170000.0,Royal,350.0
2197,Hero Passion,2009,17381.0,55.0,7.5,25000.0,Hero,100.0
2198,Bajaj V12,2018,26000.0,57.0,12.0,40000.0,Bajaj,125.0
2199,Royal Enfield,2013,35000.0,40.0,19.8,50000.0,Royal,350.0
2200,Royal Enfield,2014,9767.0,35.0,19.8,107900.0,Royal,350.0
2201,Royal Enfield,2013,15000.0,35.0,19.8,97100.0,Royal,350.0
2202,Yamaha YZF-R15,2015,6500.0,42.0,16.7,75000.0,Yamaha,150.0
2203,Yamaha YZF-R15,2017,6000.0,42.0,16.0,113600.0,Yamaha,150.0
2204,Royal Enfield,2007,100000.0,30.0,19.8,60300.0,Royal,350.0
2205,KTM Duke,2016,8000.0,35.0,24.6,135000.0,KTM,200.0
2206,Bajaj V15,2017,4000.0,57.0,11.8,60000.0,Bajaj,150.0
2207,Yamaha YZF-R15,2014,22000.0,42.0,16.0,79000.0,Yamaha,150.0
2208,Royal Enfield,2016,15000.0,32.0,24.5,140000.0,Royal,410.0
2209,Bajaj Avenger,2015,3500.0,40.0,19.0,60000.0,Bajaj,220.0
2210,KTM RC,2016,3800.0,35.0,25.1,150000.0,KTM,200.0
2211,KTM RC,2016,14000.0,35.0,25.1,140000.0,KTM,200.0
2212,Royal Enfield,2017,7000.0,25.0,27.2,170000.0,Royal,500.0
2213,Royal Enfield,2016,20000.0,40.0,19.8,120000.0,Royal,350.0
2214,Bajaj Pulsar,2017,3500.0,65.0,17.0,60000.0,Bajaj,180.0
2215,KTM RC,2016,5860.0,26.0,42.3,180000.0,KTM,390.0
2216,KTM RC,2015,26000.0,35.0,25.0,108000.0,KTM,200.0
2217,Royal Enfield,2013,14000.0,25.0,27.2,110000.0,Royal,500.0
2218,Bajaj V15,2017,4900.0,57.0,11.8,60000.0,Bajaj,150.0
2219,Bajaj Avenger,2016,15000.0,40.0,19.0,65000.0,Bajaj,220.0
2220,Honda CBR,2012,30000.0,38.0,18.28,60000.0,Honda,150.0
2221,KTM RC,2016,23000.0,26.0,42.3,160000.0,KTM,390.0
2222,Yamaha YZF-R15,2014,40000.0,42.0,16.7,58000.0,Yamaha,150.0
2223,KTM RC,2017,5200.0,26.0,42.3,195000.0,KTM,390.0
2224,Mahindra Mojo,2018,5500.0,35.0,26.45,170000.0,Mahindra,300.0
2225,Yamaha YZF-R15,2014,11000.0,42.0,16.0,40173.0,Yamaha,150.0
2226,Royal Enfield,2012,21000.0,40.0,19.8,47000.0,Royal,350.0
2227,KTM RC,2016,8000.0,26.0,42.3,170000.0,KTM,390.0
2228,Royal Enfield,2014,9000.0,25.0,27.2,110000.0,Royal,500.0
2229,Royal Enfield,2014,31000.0,35.0,19.8,100000.0,Royal,350.0
2230,Royal Enfield,2013,25000.0,25.0,27.2,100000.0,Royal,500.0
2231,KTM RC,2017,9600.0,26.0,42.3,215000.0,KTM,390.0
2232,Bajaj V15,2017,4400.0,57.0,11.8,55000.0,Bajaj,150.0
2233,Honda CBR,2013,25000.0,38.0,18.28,55000.0,Honda,150.0
2234,KTM Duke,2017,7500.0,35.0,24.6,155000.0,KTM,200.0
2235,Hero Karizma,2009,56500.0,40.0,17.0,22000.0,Hero,223.0
2236,Hero Ignitor,2017,10000.0,55.0,11.0,55000.0,Hero,125.0
2237,Royal Enfield,2013,13500.0,25.0,27.2,112000.0,Royal,500.0
2238,Hero Passion,2011,51000.0,55.0,7.5,20000.0,Hero,100.0
2239,TVS Sport,2016,36000.0,95.0,7.4,28000.0,TVS,100.0
2240,Hero Passion,2008,43000.0,55.0,7.5,19000.0,Hero,100.0
2241,KTM RC,2016,7500.0,35.0,25.1,150000.0,KTM,200.0
2242,Royal Enfield,2014,31000.0,40.0,19.8,85000.0,Royal,350.0
2243,Mahindra Mojo,2016,35000.0,25.0,26.45,115000.0,Mahindra,300.0
2244,KTM RC,2016,12300.0,26.0,42.3,170000.0,KTM,390.0
2245,Hero Karizma,2016,8100.0,40.0,17.0,52000.0,Hero,223.0
2246,Royal Enfield,2017,3400.0,32.0,27.2,170000.0,Royal,500.0
2247,Honda CB,2014,24000.0,60.0,14.0,49000.0,Honda,150.0
2248,KTM RC,2016,9868.0,26.0,42.3,180000.0,KTM,390.0
2249,KTM Duke,2015,27800.0,35.0,25.0,95000.0,KTM,200.0
2250,Royal Enfield,2016,17300.0,25.0,27.2,140000.0,Royal,500.0
2251,Suzuki Gixxer,2016,24950.0,63.0,14.0,55000.0,Suzuki,150.0
2252,KTM RC,2015,18580.0,26.0,43.0,125000.0,KTM,390.0
2253,Yamaha YZF-R15,2018,7850.0,42.0,16.7,95000.0,Yamaha,150.0
2254,Royal Enfield,2016,13320.0,35.0,19.8,112000.0,Royal,350.0
2255,Yamaha FZ25,2018,2126.0,43.0,20.3,115800.0,Yamaha,250.0
2256,Suzuki Gixxer,2018,2600.0,40.0,14.6,85000.0,Suzuki,150.0
2257,Royal Enfield,2009,23000.0,30.0,19.8,75000.0,Royal,350.0
2258,Royal Enfield,2012,66650.0,40.0,19.8,58000.0,Royal,350.0
2259,Royal Enfield,2017,8300.0,25.0,27.2,140000.0,Royal,500.0
2260,Royal Enfield,2015,55000.0,40.0,19.8,75000.0,Royal,350.0
2261,Hero Passion,2013,23000.0,5.0,8.2,30000.0,Hero,100.0
2262,Royal Enfield,2014,42650.0,40.0,19.8,80000.0,Royal,350.0
2263,Bajaj Avenger,2015,23299.0,40.0,19.0,38000.0,Bajaj,220.0
2264,Royal Enfield,2019,3000.0,35.0,19.8,150600.0,Royal,350.0
2265,KTM RC,2017,2100.0,26.0,42.3,170000.0,KTM,390.0
2266,Suzuki Gixxer,2017,23833.0,40.0,14.6,50500.0,Suzuki,150.0
2267,KTM RC,2019,4061.0,26.0,42.3,220000.0,KTM,390.0
2268,Yamaha YZF-R15,2017,16800.0,42.0,16.7,72300.0,Yamaha,150.0
2269,Royal Enfield,2016,29000.0,35.0,19.8,102500.0,Royal,350.0
2270,Royal Enfield,2017,7500.0,35.0,19.8,114000.0,Royal,350.0
2271,Yamaha YZF-R15,2014,28000.0,42.0,16.0,57000.0,Yamaha,150.0
2272,Royal Enfield,2018,2000.0,40.0,19.8,133700.0,Royal,350.0
2273,Hero Karizma,2014,32000.0,48.0,20.0,55000.0,Hero,223.0
2274,Royal Enfield,2017,27000.0,40.0,19.8,140000.0,Royal,350.0
2275,Bajaj V15,2016,17619.0,57.0,11.8,48000.0,Bajaj,150.0
2276,Royal Enfield,2017,3000.0,25.0,27.2,145000.0,Royal,500.0
2277,Bajaj Avenger,2012,80000.0,40.0,19.0,32000.0,Bajaj,220.0
2278,Royal Enfield,2016,7000.0,40.0,19.8,125000.0,Royal,350.0
2279,Bajaj V15,2017,20000.0,57.0,11.8,39400.0,Bajaj,150.0
2280,Royal Enfield,2018,15000.0,40.0,19.8,105000.0,Royal,350.0
2281,Yamaha FZ25,2017,20000.0,43.0,20.3,100000.0,Yamaha,250.0
2282,Royal Enfield,2018,16786.0,35.0,27.2,175000.0,Royal,500.0
2283,Royal Enfield,2016,25000.0,40.0,19.8,92000.0,Royal,350.0
2284,Hero Passion,2003,22113.0,55.0,7.5,25000.0,Hero,100.0
2285,Bajaj Pulsar,2012,27391.0,45.0,17.0,18000.0,Bajaj,180.0
2286,Yamaha YZF-R15,2017,29000.0,42.0,16.7,71000.0,Yamaha,150.0
2287,Bajaj V15,2017,30000.0,57.0,11.8,42000.0,Bajaj,150.0
2288,Bajaj V15,2016,40000.0,57.0,11.8,40000.0,Bajaj,150.0
2289,Royal Enfield,2016,30000.0,35.0,19.8,105875.0,Royal,350.0
2290,Royal Enfield,2014,10000.0,32.0,27.2,99700.0,Royal,500.0
2291,Royal Enfield,2015,28000.0,35.0,19.8,129000.0,Royal,350.0
2292,Suzuki Gixxer,2019,7000.0,63.0,14.0,79999.0,Suzuki,150.0
2293,Royal Enfield,2018,16000.0,32.0,27.2,180000.0,Royal,500.0
2294,Royal Enfield,2016,8554.0,25.0,27.2,125000.0,Royal,500.0
2295,Yamaha YZF-R15,2017,20000.0,42.0,16.7,80000.0,Yamaha,150.0
2296,KTM Duke,2013,100000.0,35.0,25.0,70000.0,KTM,200.0
2297,Hero Passion,2001,39000.0,55.0,7.5,33100.0,Hero,100.0
2298,Suzuki Gixxer,2015,70000.0,40.0,14.6,47000.0,Suzuki,150.0
2299,Suzuki Gixxer,2019,4200.0,40.0,14.6,120000.0,Suzuki,150.0
2300,KTM RC,2017,17700.0,26.0,42.3,180000.0,KTM,390.0
2301,Hero Karizma,2014,68000.0,48.0,20.0,55786.0,Hero,223.0
2302,Royal Enfield,2015,54000.0,40.0,19.8,85000.0,Royal,350.0
2303,KTM Duke,2018,7520.0,25.0,42.9,200000.0,KTM,390.0
2304,Hero Hunk,2010,42000.0,53.0,14.0,42000.0,Hero,150.0
2305,Royal Enfield,2018,79361.0,32.0,27.2,150000.0,Royal,500.0
2306,Hero Hunk,2008,35717.0,53.0,14.0,15000.0,Hero,150.0
2307,Suzuki Gixxer,2014,30102.0,63.0,14.0,45000.0,Suzuki,150.0
2308,Hero Splendor,2018,31000.0,55.0,8.2,60000.0,Hero,100.0
2309,Yamaha FZs,2015,26700.0,45.0,13.0,70000.0,Yamaha,150.0
2310,Royal Enfield,2014,49000.0,35.0,19.8,83500.0,Royal,350.0
2311,Royal Enfield,2017,20000.0,35.0,19.8,110000.0,Royal,350.0
2312,Royal Enfield,2013,57000.0,40.0,19.8,92000.0,Royal,350.0
2313,Royal Enfield,2015,15780.0,40.0,19.8,105000.0,Royal,350.0
2314,Yamaha YZF-R15,2017,15000.0,42.0,16.0,75200.0,Yamaha,150.0
2315,Suzuki Gixxer,2017,5600.0,63.0,14.0,65000.0,Suzuki,150.0
2316,Bajaj V15,2017,9186.0,57.0,11.8,56000.0,Bajaj,150.0
2317,Yamaha YZF-R15,2016,3912.0,42.0,16.0,90000.0,Yamaha,150.0
2318,KTM RC,2017,20000.0,26.0,42.3,240000.0,KTM,390.0
2319,Royal Enfield,2017,19300.0,35.0,19.8,125000.0,Royal,350.0
2320,Bajaj V15,2016,20000.0,57.0,11.8,42000.0,Bajaj,150.0
2321,Royal Enfield,2018,9000.0,35.0,27.2,140000.0,Royal,500.0
2322,Bajaj Avenger,2016,24000.0,40.0,19.0,55000.0,Bajaj,220.0
2323,Royal Enfield,2014,15000.0,40.0,19.8,115000.0,Royal,350.0
2324,Royal Enfield,2016,35000.0,35.0,19.8,100000.0,Royal,350.0
2325,Suzuki Gixxer,2014,53000.0,63.0,14.0,38300.0,Suzuki,150.0
2326,Bajaj Avenger,2014,23500.0,40.0,19.0,40000.0,Bajaj,220.0
2327,Yamaha FZ25,2019,12000.0,43.0,20.3,130000.0,Yamaha,250.0
2328,Royal Enfield,2015,25000.0,40.0,19.8,95000.0,Royal,350.0
2329,Royal Enfield,2009,39000.0,30.0,19.8,80000.0,Royal,350.0
2330,Royal Enfield,2019,20047.0,35.0,19.8,165000.0,Royal,350.0
2331,Royal Enfield,2015,12700.0,25.0,27.2,101000.0,Royal,500.0
2332,Royal Enfield,2016,5006.0,40.0,19.8,110000.0,Royal,350.0
2333,Royal Enfield,2017,22000.0,25.0,19.8,115000.0,Royal,350.0
2334,Royal Enfield,2016,8000.0,32.0,27.2,123000.0,Royal,500.0
2335,Bajaj Pulsar,2011,27000.0,65.0,15.0,45000.0,Bajaj,180.0
2336,Royal Enfield,2014,19000.0,40.0,19.8,100000.0,Royal,350.0
2337,Royal Enfield,2016,5000.0,32.0,27.2,156000.0,Royal,500.0
2338,Royal Enfield,2014,25256.0,40.0,19.8,110000.0,Royal,350.0
2339,Bajaj Pulsar,2011,94000.0,45.0,17.0,20000.0,Bajaj,180.0
2340,Royal Enfield,2015,36883.0,25.0,27.2,110000.0,Royal,500.0
2341,Royal Enfield,2014,21800.0,25.0,27.2,130000.0,Royal,500.0
2342,Royal Enfield,2014,21000.0,35.0,19.8,79555.0,Royal,350.0
2343,Bajaj V15,2018,5187.0,57.0,11.8,50000.0,Bajaj,150.0
2344,Hero Xtreme,2014,50000.0,50.0,14.2,55000.0,Hero,150.0
2345,Yamaha YZF-R15,2017,12500.0,42.0,16.0,85000.0,Yamaha,150.0
2346,Bajaj Avenger,2013,51280.0,40.0,19.0,40500.0,Bajaj,220.0
2347,KTM Duke,2017,10500.0,25.0,42.9,140000.0,KTM,390.0
2348,Royal Enfield,2011,35600.0,35.0,19.8,85000.0,Royal,350.0
2349,Hero Karizma,2006,34000.0,40.0,17.0,15000.0,Hero,223.0
2350,Bajaj V15,2017,32000.0,57.0,11.8,52000.0,Bajaj,150.0
2351,Royal Enfield‎,2014,23875.0,37.0,19.8,85000.0,Royal,350.0
2352,Royal Enfield,2010,10583.0,37.0,19.0,69000.0,Royal,350.0
2353,Royal Enfield,2017,10400.0,40.0,19.8,110000.0,Royal,350.0
2354,Yamaha FZ25,2019,3900.0,43.0,20.3,146000.0,Yamaha,250.0
2355,Bajaj Pulsar,2014,41000.0,38.0,21.0,39000.0,Bajaj,220.0
2356,Royal Enfield,2014,10000.0,25.0,27.2,135000.0,Royal,500.0
2357,KTM Duke,2016,10000.0,35.0,24.6,95000.0,KTM,200.0
2358,Bajaj Avenger,2017,3100.0,40.0,19.0,60000.0,Bajaj,220.0
2359,Royal Enfield,2011,22500.0,35.0,19.8,88000.0,Royal,350.0
2360,Royal Enfield,2017,19800.0,32.0,24.5,160000.0,Royal,410.0
2361,Yamaha FZ25,2018,17000.0,43.0,20.3,119000.0,Yamaha,250.0
2362,Royal Enfield,2016,30000.0,32.0,24.5,140100.0,Royal,410.0
2363,Royal Enfield,2015,3198.0,40.0,19.8,125000.0,Royal,350.0
2364,Royal Enfield,2018,6221.0,35.0,19.8,150000.0,Royal,350.0
2365,Royal Enfield,2018,6355.0,25.0,27.2,185000.0,Royal,500.0
2366,KTM RC,2017,14400.0,26.0,42.3,158000.0,KTM,390.0
2367,Hero Passion,2010,22000.0,5.0,8.2,23000.0,Hero,100.0
2368,Royal Enfield,2015,13000.0,32.0,27.2,110900.0,Royal,500.0
2369,Royal Enfield,2014,37000.0,32.0,27.2,135000.0,Royal,500.0
2370,Royal Enfield,2015,26850.0,40.0,19.8,105000.0,Royal,350.0
2371,Royal Enfield,2014,10000.0,40.0,19.8,89000.0,Royal,350.0
2372,Royal Enfield,2014,9365.0,35.0,19.8,114000.0,Royal,350.0
2373,Yamaha FZs,2014,53000.0,45.0,13.0,35000.0,Yamaha,150.0
2374,Suzuki Gixxer,2017,3200.0,40.0,14.6,81000.0,Suzuki,150.0
2375,Yamaha FZs,2013,59000.0,45.0,13.0,37700.0,Yamaha,150.0
2376,KTM RC,2016,17000.0,35.0,25.1,145000.0,KTM,200.0
2377,Royal Enfield,2016,9900.0,40.0,19.8,100000.0,Royal,350.0
2378,KTM RC,2019,4600.0,35.0,25.1,170000.0,KTM,200.0
2379,KTM RC,2017,8000.0,26.0,42.3,210000.0,KTM,390.0
2380,KTM Duke,2015,31000.0,35.0,25.0,90000.0,KTM,200.0
2381,Royal Enfield,2016,32000.0,25.0,27.2,128000.0,Royal,500.0
2382,Yamaha YZF-R15,2017,25500.0,42.0,16.7,85000.0,Yamaha,150.0
2383,Royal Enfield,2018,6700.0,35.0,19.8,140300.0,Royal,350.0
2384,Yamaha YZF-R15,2010,30090.0,42.0,16.0,42000.0,Yamaha,150.0
2385,Royal Enfield,2015,20000.0,40.0,19.8,85000.0,Royal,350.0
2386,Suzuki Gixxer,2017,28000.0,40.0,14.6,65000.0,Suzuki,150.0
2387,Bajaj V15,2017,23000.0,57.0,11.8,48000.0,Bajaj,150.0
2388,Royal Enfield,2016,12000.0,32.0,27.2,150000.0,Royal,500.0
2389,Royal Enfield,2014,12000.0,25.0,27.2,120000.0,Royal,500.0
2390,Royal Enfield,2000,60000.0,37.0,19.8,80000.0,Royal,350.0
2391,Royal Enfield,2015,20000.0,32.0,27.2,135000.0,Royal,500.0
2392,Hero Hunk,2011,49000.0,53.0,14.0,28000.0,Hero,150.0
2393,Royal Enfield,2017,17000.0,40.0,19.8,125000.0,Royal,350.0
2394,KTM RC,2018,9000.0,26.0,42.3,210000.0,KTM,390.0
2395,Royal Enfield,2015,15000.0,25.0,26.1,155000.0,Royal,500.0
2396,Royal Enfield,2013,25000.0,25.0,27.2,118800.0,Royal,500.0
2397,Royal Enfield,2015,19000.0,32.0,27.2,128600.0,Royal,500.0
2398,Yamaha YZF-R15,2014,34000.0,42.0,16.7,65900.0,Yamaha,150.0
2399,Bajaj Avenger,2012,25978.0,40.0,19.0,32900.0,Bajaj,220.0
2400,KTM RC,2019,15333.0,35.0,25.1,170000.0,KTM,200.0
2401,Royal Enfield,2017,10000.0,32.0,27.2,200000.0,Royal,500.0
2402,Royal Enfield,2014,15000.0,25.0,27.2,110000.0,Royal,500.0
2403,Royal Enfield,2015,19286.0,40.0,19.8,107300.0,Royal,350.0
2404,Hero Karizma,2015,36950.0,48.0,20.0,45000.0,Hero,223.0
2405,Royal Enfield,2017,17700.0,35.0,19.8,120000.0,Royal,350.0
2406,Bajaj Pulsar,2014,32500.0,38.0,21.0,60000.0,Bajaj,220.0
2407,Bajaj Avenger,2013,34000.0,40.0,19.0,38000.0,Bajaj,220.0
2408,KTM RC,2016,27970.0,35.0,25.1,110000.0,KTM,200.0
2409,Yamaha YZF-R15,2016,40000.0,42.0,16.7,90000.0,Yamaha,150.0
2410,Royal Enfield,2015,13200.0,40.0,19.8,120000.0,Royal,350.0
2411,Bajaj Pulsar,2010,10000.0,65.0,15.0,35000.0,Bajaj,180.0
2412,Mahindra Mojo,2016,7000.0,25.0,26.45,140000.0,Mahindra,300.0
2413,Hero Ignitor,2016,15000.0,55.0,11.0,42000.0,Hero,125.0
2414,Hero Passion,2013,18000.0,5.0,8.2,24000.0,Hero,100.0
2415,TVS Star,2015,40700.0,85.0,8.2,21000.0,TVS,110.0
2416,Royal Enfield,2016,5800.0,35.0,19.8,133280.0,Royal,350.0
2417,Royal Enfield,2016,20000.0,35.0,19.8,108000.0,Royal,350.0
2418,Bajaj V15,2017,15071.0,57.0,11.8,35000.0,Bajaj,150.0
2419,KTM RC,2019,6000.0,35.0,25.1,185000.0,KTM,200.0
2420,Royal Enfield,2017,10000.0,35.0,19.8,150000.0,Royal,350.0
2421,KTM Duke,2017,20000.0,35.0,24.6,130000.0,KTM,200.0
2422,Yamaha FZs,2016,25000.0,45.0,13.0,50700.0,Yamaha,150.0
2423,Royal Enfield,2005,24000.0,30.0,19.8,110000.0,Royal,350.0
2424,KTM RC,2015,12146.0,26.0,43.0,169000.0,KTM,390.0
2425,Bajaj V15,2017,15000.0,57.0,11.8,44000.0,Bajaj,150.0
2426,Royal Enfield‎,1986,8990.0,37.0,19.8,100000.0,Royal,350.0
2427,Yamaha YZF-R15,2017,4300.0,42.0,16.0,94000.0,Yamaha,150.0
2428,Hero Passion,2010,38000.0,5.0,8.2,12000.0,Hero,100.0
2429,KTM Duke,2016,10000.0,25.0,42.9,171125.0,KTM,390.0
2430,Royal Enfield,2014,23350.0,25.0,27.2,110000.0,Royal,500.0
2431,Yamaha FZs,2013,19500.0,45.0,13.0,39999.0,Yamaha,150.0
2432,Suzuki Gixxer,2019,2600.0,40.0,14.6,99000.0,Suzuki,150.0
2433,Hero Splendor,2008,25526.0,65.0,7.0,15600.0,Hero,100.0
2434,Royal Enfield,2018,9000.0,35.0,19.8,130000.0,Royal,350.0
2435,Yamaha FZS,2018,5500.0,52.0,12.9,80000.0,Yamaha,150.0
2436,Hero Karizma,2011,48200.0,48.0,20.0,21500.0,Hero,223.0
2437,Royal Enfield,2016,26000.0,40.0,19.8,105000.0,Royal,350.0
2438,Royal Enfield,2017,22800.0,25.0,27.2,155000.0,Royal,500.0
2439,Royal Enfield,2015,43000.0,35.0,19.8,115200.0,Royal,350.0
2440,KTM Duke,2018,20000.0,35.0,24.6,155000.0,KTM,200.0
2441,Royal Enfield,2014,22000.0,26.0,29.1,140000.0,Royal,535.0
2442,Bajaj V15,2018,23000.0,57.0,11.8,57000.0,Bajaj,150.0
2443,KTM Duke,2018,29000.0,35.0,24.6,130000.0,KTM,200.0
2444,Royal Enfield,2013,12000.0,25.0,27.2,90000.0,Royal,500.0
2445,Royal Enfield,2014,6900.0,25.0,27.2,120000.0,Royal,500.0
2446,Royal Enfield,2019,4525.0,40.0,19.8,148000.0,Royal,350.0
2447,Royal Enfield,2015,22749.0,40.0,19.8,76000.0,Royal,350.0
2448,Royal Enfield,2018,8500.0,40.0,19.8,150000.0,Royal,350.0
2449,Yamaha YZF-R15,2017,19854.0,42.0,16.0,63000.0,Yamaha,150.0
2450,KTM RC,2016,15500.0,26.0,42.3,155000.0,KTM,390.0
2451,Royal Enfield,2014,11600.0,35.0,19.8,105000.0,Royal,350.0
2452,Bajaj Pulsar,2018,2055.0,65.0,17.0,73000.0,Bajaj,180.0
2453,Yamaha FZ25,2017,13000.0,43.0,20.3,85000.0,Yamaha,250.0
2454,Yamaha YZF-R15,2017,13000.0,42.0,16.0,99000.0,Yamaha,150.0
2455,Royal Enfield,2017,24000.0,35.0,19.8,130000.0,Royal,350.0
2456,Yamaha YZF-R15,2016,36226.0,42.0,16.0,52000.0,Yamaha,150.0
2457,Hero Passion,2018,2780.0,84.0,8.2,52000.0,Hero,100.0
2458,KTM Duke,2018,18700.0,35.0,24.6,150000.0,KTM,200.0
2459,KTM Duke,2018,17500.0,35.0,24.6,160000.0,KTM,200.0
2460,Royal Enfield,2018,11000.0,35.0,19.8,155000.0,Royal,350.0
2461,Royal Enfield,2018,8000.0,35.0,19.8,165000.0,Royal,350.0
2462,Royal Enfield,2012,6465.0,35.0,19.8,85000.0,Royal,350.0
2463,KTM Duke,2012,26545.0,35.0,25.0,63375.0,KTM,200.0
2464,Bajaj Pulsar,2015,28435.0,38.0,21.0,56550.0,Bajaj,220.0
2465,KTM RC,2015,7965.0,26.0,43.0,156000.0,KTM,390.0
2466,Yamaha YZF-R15,2015,32542.0,42.0,16.0,72000.0,Yamaha,150.0
2467,Royal Enfield,2019,12485.0,40.0,19.8,190000.0,Royal,350.0
2468,Yamaha FZs,2013,19214.0,45.0,13.0,60000.0,Yamaha,150.0
2469,Royal Enfield,2014,65000.0,35.0,19.8,115000.0,Royal,350.0
2470,KTM Duke,2018,18000.0,35.0,24.6,145000.0,KTM,200.0
2471,Royal Enfield,2016,64000.0,35.0,19.8,110000.0,Royal,350.0
2472,Honda CBR,2013,29099.0,38.0,18.28,75000.0,Honda,150.0
2473,Hero Karizma,2009,20000.0,40.0,17.0,28000.0,Hero,223.0
2474,Yamaha YZF-R15,2014,48000.0,42.0,16.7,63300.0,Yamaha,150.0
2475,Yamaha FZs,2013,40000.0,45.0,13.0,44000.0,Yamaha,150.0
2476,Royal Enfield,2015,33033.0,37.0,26.1,115000.0,Royal,500.0
2477,Bajaj Pulsar,2017,30000.0,65.0,17.0,58000.0,Bajaj,180.0
2478,Royal Enfield,2015,23000.0,40.0,19.8,116700.0,Royal,350.0
2479,Yamaha FZs,2011,82898.0,45.0,13.0,30000.0,Yamaha,150.0
2480,Bajaj Avenger,2011,20000.0,40.0,19.0,32000.0,Bajaj,220.0
2481,Hero Splendor,2018,4000.0,81.0,8.2,47040.0,Hero,100.0
2482,Hero Hunk,2014,28755.0,53.0,14.0,21000.0,Hero,150.0
2483,KTM RC,2019,10000.0,35.0,25.1,168000.0,KTM,200.0
2484,Hero Passion,2014,19000.0,5.0,8.2,34000.0,Hero,100.0
2485,Hero Passion,2009,36183.0,5.0,8.2,15000.0,Hero,100.0
2486,Royal Enfield,2013,14159.0,40.0,19.8,61000.0,Royal,350.0
2487,Yamaha YZF-R15,2012,55000.0,42.0,16.7,52100.0,Yamaha,150.0
2488,Mahindra Centuro,2014,40900.0,60.0,8.5,29999.0,Mahindra,110.0
2489,Suzuki Gixxer,2016,34000.0,63.0,14.0,48000.0,Suzuki,150.0
2490,Royal Enfield,2016,2000.0,32.0,24.5,155000.0,Royal,410.0
2491,Royal Enfield,2015,18200.0,35.0,19.8,130000.0,Royal,350.0
2492,Royal Enfield,2017,2800.0,25.0,27.2,181000.0,Royal,500.0
2493,Royal Enfield,2010,28000.0,32.0,27.2,100000.0,Royal,500.0
2494,Hero Karizma,2014,38000.0,40.0,17.0,40000.0,Hero,223.0
2495,Hero Karizma,2017,8514.0,40.0,17.0,58000.0,Hero,223.0
2496,Bajaj Avenger,2013,30000.0,40.0,19.0,45000.0,Bajaj,220.0
2497,Royal Enfield,2015,40000.0,40.0,19.8,100000.0,Royal,350.0
2498,Suzuki Gixxer,2019,4463.0,63.0,14.0,110000.0,Suzuki,150.0
2499,KTM Duke,2014,53000.0,25.0,44.0,100000.0,KTM,390.0
2500,KTM Duke,2015,25000.0,25.0,44.0,99999.0,KTM,390.0
2501,Honda CB,2014,52000.0,60.0,14.0,35000.0,Honda,150.0
2502,Benelli TNT,2018,14000.0,25.0,28.16,170000.0,Benelli,250.0
2503,Royal Enfield,2018,9000.0,35.0,19.8,175000.0,Royal,350.0
2504,Yamaha Fazer25,2018,22000.0,43.0,20.3,80000.0,Yamaha,250.0
2505,KTM RC,2016,13500.0,26.0,42.3,175000.0,KTM,390.0
2506,Yamaha FZs,2018,9900.0,45.0,13.0,70000.0,Yamaha,150.0
2507,KTM RC,2019,4500.0,35.0,25.1,170000.0,KTM,200.0
2508,Bajaj Avenger,2012,39000.0,40.0,19.0,30000.0,Bajaj,220.0
2509,Royal Enfield,2015,15000.0,40.0,19.8,125000.0,Royal,350.0
2510,Hero HF,2019,1300.0,55.0,8.2,53000.0,Hero,100.0
2511,Suzuki Gixxer,2019,4000.0,40.0,14.6,100000.0,Suzuki,150.0
2512,Royal Enfield,2014,23000.0,40.0,19.8,80000.0,Royal,350.0
2513,Royal Enfield,2014,7483.0,25.0,27.2,107000.0,Royal,500.0
2514,Royal Enfield,2014,26000.0,25.0,27.2,95000.0,Royal,500.0
2515,Royal Enfield,2015,19700.0,35.0,19.8,95000.0,Royal,350.0
2516,Royal Enfield,2015,30000.0,32.0,27.2,129800.0,Royal,500.0
2517,Hero Splendor,2020,7000.0,81.0,8.2,74000.0,Hero,100.0
2518,Royal Enfield,2015,10517.0,35.0,19.8,95000.0,Royal,350.0
2519,Royal Enfield,2016,12000.0,25.0,26.1,90000.0,Royal,500.0
2520,Suzuki Gixxer,2018,6400.0,63.0,14.0,89999.0,Suzuki,150.0
2521,Royal Enfield,2013,49000.0,40.0,19.8,89600.0,Royal,350.0
2522,Hero Super,2005,29305.0,75.0,9.0,20000.0,Hero,125.0
2523,Yamaha SZ,2016,27900.0,55.0,12.0,38700.0,Yamaha,150.0
2524,Yamaha YZF-R15,2015,18900.0,42.0,16.0,85000.0,Yamaha,150.0
2525,Royal Enfield,2018,8100.0,32.0,24.5,190000.0,Royal,410.0
2526,Royal Enfield,2017,25000.0,25.0,27.2,140000.0,Royal,500.0
2527,Yamaha YZF-R15,2011,33000.0,42.0,16.7,46000.0,Yamaha,150.0
2528,Royal Enfield,2004,32000.0,30.0,18.0,45000.0,Royal,350.0
2529,Royal Enfield,2016,15064.0,32.0,24.5,119000.0,Royal,410.0
2530,Hero Splendor,2019,14028.0,55.0,8.2,41347.0,Hero,100.0
2531,Royal Enfield,2015,8000.0,32.0,27.2,118000.0,Royal,500.0
2532,Hero Splendor,2019,3121.0,55.0,8.2,48000.0,Hero,100.0
2533,Hero Splendor,2019,2800.0,55.0,8.2,51300.0,Hero,100.0
